year,cab,engine,wheel_base,drive_train,fgawr,gvwr,rear_wheel,bed,trim_pkg,headlamp,plow_model,subframe,mount_kit,center_member,note_1,note_2,note_3,note_4,note_5,note_6,note_7,note_8,note_9,note_10
58,1989,*,*,*,4X4,*,*,*,*,*,"HB2 - 99100789","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
59,1989,*,*,*,4X4,*,*,*,*,*,"2B/2D - 99100789","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
60,1989,*,*,*,4X4,*,*,*,*,*,"2B/2D - 99100789","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
61,1990,*,*,*,4X4,*,*,*,*,*,"HB1 - 99100791","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
62,1990,*,*,*,4X4,*,*,*,*,*,"HB1 - 99100791","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
63,1990,*,*,*,4X4,*,*,*,*,*,"HB2 - 99100789","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
64,1990,*,*,*,4X4,*,*,*,*,*,"HB2 - 99100789","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
65,1990,*,*,*,4X4,*,*,*,*,*,"2B/2D - 99100789","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
66,1990,*,*,*,4X4,*,*,*,*,*,"2B/2D - 99100789","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
67,1991,*,*,*,4X4,*,*,*,*,*,"HB1 - 99100791","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
68,1991,*,*,*,4X4,*,*,*,*,*,"HB1 - 99100791","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
69,1991,*,*,*,4X4,*,*,*,*,*,"HB2 - 99100789","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
70,1991,*,*,*,4X4,*,*,*,*,*,"HB2 - 99100789","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
71,1991,*,*,*,4X4,*,*,*,*,*,"2B/2D - 99100789","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
72,1991,*,*,*,4X4,*,*,*,*,*,"2B/2D - 99100789","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
73,1997,Regular,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,600 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
74,1997,Regular,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26R-8'-0""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,600 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
75,1997,Super,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,900 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
76,1997,Super,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26R-8'-0""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,900 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
77,1997,SuperCrew,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
78,1997,SuperCrew,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26R-8'-0""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
79,1998,Regular,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,600 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
80,1998,Regular,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26R-8'-0""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,600 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
81,1998,Super,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,900 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
82,1998,Super,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26R-8'-0""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,900 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
83,1998,SuperCrew,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
84,1998,SuperCrew,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26R-8'-0""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
85,1999,Regular,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,600 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
86,1999,Regular,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26R-8'-0""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,600 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
87,1999,Super,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,900 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
88,1999,Super,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26R-8'-0""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,900 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
89,1999,SuperCrew,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
90,1999,SuperCrew,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26R-8'-0""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
91,2000,Regular,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,600 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
92,2000,Regular,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26R-8'-0""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,600 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
93,2000,Super,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,900 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
94,2000,Super,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26R-8'-0""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,900 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
95,2000,SuperCrew,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
96,2000,SuperCrew,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26R-8'-0""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
97,2001,Regular,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,600 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
98,2001,Regular,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26R-8'-0""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,600 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
99,2001,Super,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,900 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
100,2001,Super,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26R-8'-0""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,900 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
101,2001,SuperCrew,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
102,2001,SuperCrew,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26R-8'-0""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
103,2002,Regular,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,600 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
104,2002,Regular,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26R-8'-0""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,600 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
105,2002,Super,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,900 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
106,2002,Super,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26R-8'-0""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,900 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
107,2002,SuperCrew,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
108,2002,SuperCrew,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26R-8'-0""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
109,2003,Regular,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,600 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
110,2003,Regular,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26R-8'-0""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,600 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
111,2003,Super,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,900 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
112,2003,Super,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26R-8'-0""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.","Minimum Front GAWR of 3,900 lbs",,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
113,2003,SuperCrew,*,*,4X4,*,*,*,*,*,"HB5 - 99100792","26-7'-6""",N/A,99100876,99100890,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
